Temperature,Month,Year,MonthMeanTemp_History
29.15842199984289,7,2001,28.444488246590637
27.50554481072955,7,2001,28.444488246590637
30.75848430707348,7,2001,28.444488246590637
23.4128868760792,7,2001,28.444488246590637
30.54588693418982,7,2001,28.444488246590637
26.52096618600145,7,2001,28.444488246590637
28.57376161445264,7,2001,28.444488246590637
29.17019088840276,7,2001,28.444488246590637
27.26780502178708,7,2001,28.444488246590637
30.323403855355,7,2001,28.444488246590637
27.81564733823793,7,2001,28.444488246590637
30.71186188277748,7,2001,28.444488246590637
24.81515206650011,7,2001,28.444488246590637
29.05638057184016,7,2001,28.444488246590637
27.03302088412682,8,2001,28.43243212732032
28.228510307633133,8,2001,28.43243212732032
27.298369941374983,8,2001,28.43243212732032
24.59982640454022,8,2001,28.43243212732032
29.39353995974102,8,2001,28.43243212732032
22.92059314205237,8,2001,28.43243212732032
30.56986130125092,8,2001,28.43243212732032
25.433337541131827,8,2001,28.43243212732032
26.108383300676195,8,2001,28.43243212732032
27.823528107843547,8,2001,28.43243212732032
26.546391975288767,8,2001,28.43243212732032
29.38485742258449,8,2001,28.43243212732032
25.879462362749884,8,2001,28.43243212732032
29.145462492706177,8,2001,28.43243212732032
25.111574170141857,8,2001,28.43243212732032
29.85953787953683,8,2001,28.43243212732032
26.63475270650909,8,2001,28.43243212732032
28.935790898800303,8,2001,28.43243212732032
29.274605697267127,8,2001,28.43243212732032
25.936529607738628,8,2001,28.43243212732032
31.12522825571541,8,2001,28.43243212732032
27.66373343173433,8,2001,28.43243212732032
28.39447358830684,8,2001,28.43243212732032
27.6007767186932,8,2001,28.43243212732032
25.64890250095788,8,2001,28.43243212732032
29.70408350955194,8,2001,28.43243212732032
24.847927067862905,8,2001,28.43243212732032
29.98614459055046,8,2001,28.43243212732032
24.99626384726146,8,2001,28.43243212732032
29.74522883362441,9,2001,27.61003767181749
26.680659206476864,9,2001,27.61003767181749
28.342893658490286,9,2001,27.61003767181749
29.90086010953408,9,2001,27.61003767181749
27.40888389404343,9,2001,27.61003767181749
29.16572638428947,9,2001,27.61003767181749
26.59337883923174,9,2001,27.61003767181749
29.048615768342657,9,2001,27.61003767181749
26.259599681880324,9,2001,27.61003767181749
29.920853530571183,9,2001,27.61003767181749
30.34551211195884,9,2001,27.61003767181749
27.930560957755286,9,2001,27.61003767181749
28.788724025691053,9,2001,27.61003767181749
30.16499970315836,9,2001,27.61003767181749
27.41193685087597,9,2001,27.61003767181749
28.07721527761945,9,2001,27.61003767181749
28.31201888808563,9,2001,27.61003767181749
30.103346435093485,9,2001,27.61003767181749
28.99520423110712,9,2001,27.61003767181749
25.39660869565219,9,2001,27.61003767181749
28.74888764737242,9,2001,27.61003767181749
23.580133433096428,9,2001,27.61003767181749
27.91459331678221,9,2001,27.61003767181749
25.07546786171668,9,2001,27.61003767181749
24.981136363636413,9,2001,27.61003767181749
27.642307543829123,9,2001,27.61003767181749
22.22431992678096,9,2001,27.61003767181749
26.98109248064063,10,2001,26.660949406513826
26.711248820116523,10,2001,26.660949406513826
27.6229026199585,10,2001,26.660949406513826
26.67928075691669,10,2001,26.660949406513826
26.47629725121238,10,2001,26.660949406513826
30.002686835023564,10,2001,26.660949406513826
26.1998826450143,10,2001,26.660949406513826
28.07793999023681,10,2001,26.660949406513826
27.280266861697324,10,2001,26.660949406513826
24.54770847269108,10,2001,26.660949406513826
27.40915940413984,10,2001,26.660949406513826
27.40770222344518,10,2001,26.660949406513826
26.12221791854328,10,2001,26.660949406513826
27.44134871432408,10,2001,26.660949406513826
23.1443382838284,10,2001,26.660949406513826
26.39953250843643,10,2001,26.660949406513826
23.093262368202947,10,2001,26.660949406513826
26.656099445100985,10,2001,26.660949406513826
26.364258802416902,10,2001,26.660949406513826
25.39559764833624,10,2001,26.660949406513826
26.05758544024912,10,2001,26.660949406513826
25.9569483412706,10,2001,26.660949406513826
28.2516243400688,10,2001,26.660949406513826
22.909424765730886,10,2001,26.660949406513826
27.84664735368466,10,2001,26.660949406513826
25.49438013594548,10,2001,26.660949406513826
25.640091344030825,10,2001,26.660949406513826
26.04709177898893,10,2001,26.660949406513826
25.4680201008214,10,2001,26.660949406513826
24.30951526813557,11,2001,25.82177347951622
26.3171092622946,11,2001,25.82177347951622
26.594062487413183,11,2001,25.82177347951622
25.761055766837888,11,2001,25.82177347951622
25.096952572315747,11,2001,25.82177347951622
26.66366058759504,11,2001,25.82177347951622
23.983008629108834,11,2001,25.82177347951622
26.64511757849801,11,2001,25.82177347951622
25.963079195161427,11,2001,25.82177347951622
26.75932671310425,11,2001,25.82177347951622
27.073035682532577,11,2001,25.82177347951622
26.62275292272082,11,2001,25.82177347951622
26.17738760921346,11,2001,25.82177347951622
25.280003759155434,11,2001,25.82177347951622
27.577160633497417,11,2001,25.82177347951622
24.33569618641609,11,2001,25.82177347951622
25.530459164251788,11,2001,25.82177347951622
25.90270897602344,11,2001,25.82177347951622
25.70830622524889,11,2001,25.82177347951622
26.50945576014344,11,2001,25.82177347951622
26.46642794801933,11,2001,25.82177347951622
24.66187202615604,11,2001,25.82177347951622
27.4860917889428,11,2001,25.82177347951622
25.57318642236002,11,2001,25.82177347951622
27.296787650914965,11,2001,25.82177347951622
27.6670551530476,11,2001,25.82177347951622
26.211844719104484,12,2001,25.438865581619016
26.30649672956293,12,2001,25.438865581619016
24.789986251328003,12,2001,25.438865581619016
27.181186828479955,12,2001,25.438865581619016
26.334160993671578,12,2001,25.438865581619016
26.872243107777912,12,2001,25.438865581619016
28.231295197079675,12,2001,25.438865581619016
27.33486495192036,12,2001,25.438865581619016
29.26244505692109,12,2001,25.438865581619016
26.21298773711344,12,2001,25.438865581619016
28.783338294229253,12,2001,25.438865581619016
24.79764339944581,12,2001,25.438865581619016
29.580057198552083,12,2001,25.438865581619016
25.20736260827499,12,2001,25.438865581619016
28.83792324482464,12,2001,25.438865581619016
27.60850717800867,12,2001,25.438865581619016
25.97988737103065,12,2001,25.438865581619016
24.974231833337434,12,2001,25.438865581619016
20.366609905397915,12,2001,25.438865581619016
23.21827521271347,12,2001,25.438865581619016
24.146590309435187,12,2001,25.438865581619016
26.575035403598225,12,2001,25.438865581619016
26.556863426377053,12,2001,25.438865581619016
25.89875469209188,12,2001,25.438865581619016
26.023667646628347,12,2001,25.438865581619016
21.08239224137935,12,2001,25.438865581619016
23.58285699443076,12,2001,25.438865581619016
27.59033630868884,12,2001,25.438865581619016
23.51740000000002,12,2001,25.438865581619016
24.978292304781267,12,2001,25.438865581619016
22.17484003688097,1,2002,25.49267479259358
23.08809379727688,1,2002,25.49267479259358
21.797339165692044,1,2002,25.49267479259358
21.535843123542,1,2002,25.49267479259358
25.294541985486727,1,2002,25.49267479259358
23.82454563282652,1,2002,25.49267479259358
24.04827850265045,1,2002,25.49267479259358
22.16222017375585,1,2002,25.49267479259358
24.02700554838643,1,2002,25.49267479259358
26.40760200912241,1,2002,25.49267479259358
24.10726640327546,1,2002,25.49267479259358
26.90343091781257,1,2002,25.49267479259358
26.7709596885515,1,2002,25.49267479259358
28.58660974527368,1,2002,25.49267479259358
25.134736724422783,1,2002,25.49267479259358
26.157599111037268,1,2002,25.49267479259358
23.59998255042233,1,2002,25.49267479259358
26.20419046700692,1,2002,25.49267479259358
26.69226504222686,1,2002,25.49267479259358
23.550148924315,1,2002,25.49267479259358
29.341049235256715,1,2002,25.49267479259358
29.840608058903243,1,2002,25.49267479259358
29.09652600644976,1,2002,25.49267479259358
26.71966504220375,1,2002,25.49267479259358
27.50306628468181,1,2002,25.49267479259358
27.61206662887696,1,2002,25.49267479259358
26.46103538686082,1,2002,25.49267479259358
29.483834646282865,1,2002,25.49267479259358
26.432153559708155,1,2002,25.49267479259358
29.95764910480112,1,2002,25.49267479259358
28.892024832446484,1,2002,25.49267479259358
30.870475782347256,2,2002,27.767585360944743
29.000407372353976,2,2002,27.767585360944743
27.554579917912854,2,2002,27.767585360944743
28.213363008736984,2,2002,27.767585360944743
25.550862961979263,2,2002,27.767585360944743
24.567319332939167,2,2002,27.767585360944743
22.76181818181821,2,2002,27.767585360944743
23.1441398731526,2,2002,27.767585360944743
24.948030303030325,2,2002,27.767585360944743
24.968983004151244,2,2002,27.767585360944743
23.533553435523675,2,2002,27.767585360944743
26.03939592918426,2,2002,27.767585360944743
23.4520549670722,2,2002,27.767585360944743
28.139706866898468,2,2002,27.767585360944743
24.46952853664937,2,2002,27.767585360944743
27.37163717048561,2,2002,27.767585360944743
26.19975452918144,2,2002,27.767585360944743
27.024694846014896,2,2002,27.767585360944743
29.6371861319372,2,2002,27.767585360944743
25.28474546202108,2,2002,27.767585360944743
26.766925307136784,2,2002,27.767585360944743
20.52348816538372,2,2002,27.767585360944743
25.213474279705245,2,2002,27.767585360944743
26.23214947766317,2,2002,27.767585360944743
27.91282489775134,2,2002,27.767585360944743
23.3428497908212,2,2002,27.767585360944743
27.489137598758425,3,2002,30.850672175730946
28.788063761225068,3,2002,30.850672175730946
30.14434283866992,3,2002,30.850672175730946
24.944950293847985,3,2002,30.850672175730946
27.12157476000472,3,2002,30.850672175730946
29.20970350687864,3,2002,30.850672175730946
26.705021823481825,3,2002,30.850672175730946
28.74797274468976,3,2002,30.850672175730946
27.08226530251024,3,2002,30.850672175730946
29.957194608592133,3,2002,30.850672175730946
29.50979332233856,3,2002,30.850672175730946
30.068240745854062,3,2002,30.850672175730946
31.704284601788988,3,2002,30.850672175730946
27.18866205440949,3,2002,30.850672175730946
32.85860949059761,3,2002,30.850672175730946
28.68638509261287,3,2002,30.850672175730946
35.15175214556049,3,2002,30.850672175730946
32.5638022711038,3,2002,30.850672175730946
32.29284827236822,3,2002,30.850672175730946
29.14736758593048,4,2002,33.326448311629186
35.416587244235984,4,2002,33.326448311629186
31.77190844879639,4,2002,33.326448311629186
35.812306636356354,4,2002,33.326448311629186
31.48680565713876,4,2002,33.326448311629186
31.55298140182028,4,2002,33.326448311629186
33.94017920954976,4,2002,33.326448311629186
31.13476071237909,4,2002,33.326448311629186
36.78770534115088,4,2002,33.326448311629186
26.03211277330269,4,2002,33.326448311629186
34.29074231409573,4,2002,33.326448311629186
29.046073253623035,4,2002,33.326448311629186
33.00123006801086,4,2002,33.326448311629186
34.32954112212592,4,2002,33.326448311629186
33.15456078723559,4,2002,33.326448311629186
36.061763156796125,4,2002,33.326448311629186
30.244750731848285,4,2002,33.326448311629186
35.92160532502296,4,2002,33.326448311629186
35.26336937182527,4,2002,33.326448311629186
33.6030287545071,4,2002,33.326448311629186
35.56880773019098,4,2002,33.326448311629186
32.993239891793955,4,2002,33.326448311629186
35.785304461825135,4,2002,33.326448311629186
27.18970050842075,4,2002,33.326448311629186
39.04513208800211,4,2002,33.326448311629186
35.53513790875916,4,2002,33.326448311629186
38.429744393108976,4,2002,33.326448311629186
36.97886656617363,4,2002,33.326448311629186
36.67845778999739,5,2002,33.06954268258861
40.6169076331545,5,2002,33.06954268258861
33.568003045389965,5,2002,33.06954268258861
37.54281730251811,5,2002,33.06954268258861
30.84880699090679,5,2002,33.06954268258861
37.36317516317764,5,2002,33.06954268258861
36.07507832316495,5,2002,33.06954268258861
36.98289748108813,5,2002,33.06954268258861
36.08967126008386,5,2002,33.06954268258861
34.45581181424572,5,2002,33.06954268258861
37.923606581210805,5,2002,33.06954268258861
25.84158649826169,5,2002,33.06954268258861
38.44383328518372,5,2002,33.06954268258861
30.077553235101345,5,2002,33.06954268258861
35.815443434099,5,2002,33.06954268258861
37.020092528138576,5,2002,33.06954268258861
31.648060239620445,5,2002,33.06954268258861
36.31310933814572,5,2002,33.06954268258861
31.09665641808328,5,2002,33.06954268258861
30.894314546158,5,2002,33.06954268258861
30.425311756715114,5,2002,33.06954268258861
32.73997039402775,5,2002,33.06954268258861
32.31758642961759,5,2002,33.06954268258861
24.637666802424523,5,2002,33.06954268258861
33.55417527075979,5,2002,33.06954268258861
27.58339786317585,5,2002,33.06954268258861
36.4198493466732,5,2002,33.06954268258861
25.49113207547172,5,2002,33.06954268258861
33.68143167275698,5,2002,33.06954268258861
33.30365782886037,6,2002,29.6731158894988
32.56428571428574,6,2002,29.6731158894988
28.383846153846186,6,2002,29.6731158894988
29.30427545377368,6,2002,29.6731158894988
31.27674914948819,6,2002,29.6731158894988
28.45642157996306,6,2002,29.6731158894988
30.75666442943392,6,2002,29.6731158894988
30.117924462192644,6,2002,29.6731158894988
27.38787778092359,6,2002,29.6731158894988
30.398710455102748,6,2002,29.6731158894988
31.56850269663216,6,2002,29.6731158894988
28.381829044620915,6,2002,29.6731158894988
29.084792261097384,6,2002,29.6731158894988
28.018236688541364,6,2002,29.6731158894988
27.195924310502424,6,2002,29.6731158894988
28.52632431874489,6,2002,29.6731158894988
28.023349885871887,6,2002,29.6731158894988
28.75745844693996,6,2002,29.6731158894988
26.49145316529504,6,2002,29.6731158894988
25.163786190731948,6,2002,29.6731158894988
28.8632161433634,6,2002,29.6731158894988
21.193548830811604,6,2002,29.6731158894988
30.841105012160742,6,2002,29.6731158894988
24.92705804661177,7,2002,28.444488246590637
30.83432948053579,7,2002,28.444488246590637
28.214495265737806,7,2002,28.444488246590637
27.18174570165257,7,2002,28.444488246590637
29.501999569883967,7,2002,28.444488246590637
26.43771390263296,7,2002,28.444488246590637
28.395266168195388,7,2002,28.444488246590637
26.44610768310118,7,2002,28.444488246590637
28.973569870479547,7,2002,28.444488246590637
26.504914193697548,7,2002,28.444488246590637
29.419506549797887,7,2002,28.444488246590637
27.899526527497173,7,2002,28.444488246590637
27.554458416586563,7,2002,28.444488246590637
29.07841752400918,7,2002,28.444488246590637
25.055945416196185,7,2002,28.444488246590637
29.94376169950305,7,2002,28.444488246590637
24.19262826982176,7,2002,28.444488246590637
30.38455845950913,7,2002,28.444488246590637
27.49277496158672,7,2002,28.444488246590637
29.475543601896536,7,2002,28.444488246590637
28.082950550636856,7,2002,28.444488246590637
25.34612731188683,7,2002,28.444488246590637
31.135359785189067,7,2002,28.444488246590637
25.323567485174863,7,2002,28.444488246590637
30.47355029959143,7,2002,28.444488246590637
26.47709001888172,7,2002,28.444488246590637
28.09277467782669,7,2002,28.444488246590637
28.013912444794503,7,2002,28.444488246590637
27.184532739679582,7,2002,28.444488246590637
30.868068329006828,7,2002,28.444488246590637
21.77000000000004,7,2002,28.444488246590637
28.73647216234335,8,2002,28.43243212732032
27.744344362456683,8,2002,28.43243212732032
31.453078990477923,8,2002,28.43243212732032
28.432140861818304,8,2002,28.43243212732032
28.045765835609227,8,2002,28.43243212732032
31.429800957559056,8,2002,28.43243212732032
27.38531596872665,8,2002,28.43243212732032
31.984387867489566,8,2002,28.43243212732032
27.52304648238017,8,2002,28.43243212732032
32.1793213081832,8,2002,28.43243212732032
29.058703278963826,8,2002,28.43243212732032
29.885973527958093,8,2002,28.43243212732032
29.55570323981055,8,2002,28.43243212732032
27.79903744139196,8,2002,28.43243212732032
30.81760381020825,8,2002,28.43243212732032
24.879058196487243,8,2002,28.43243212732032
31.249210716433456,8,2002,28.43243212732032
27.50287351673726,8,2002,28.43243212732032
29.8517643689961,8,2002,28.43243212732032
27.5141692346372,8,2002,28.43243212732032
27.978666163585576,8,2002,28.43243212732032
29.79742998040282,8,2002,28.43243212732032
24.85411207812697,8,2002,28.43243212732032
30.4877633970024,8,2002,28.43243212732032
24.46961390415036,8,2002,28.43243212732032
30.590110430987984,8,2002,28.43243212732032
28.9971883577525,8,2002,28.43243212732032
30.29814143847441,8,2002,28.43243212732032
27.58135919516029,8,2002,28.43243212732032
28.37177459787787,8,2002,28.43243212732032
30.18494003959073,8,2002,28.43243212732032
25.06976619141016,9,2002,27.61003767181749
26.43803665879864,9,2002,27.61003767181749
27.33294273242489,9,2002,27.61003767181749
28.937104364198387,9,2002,27.61003767181749
27.61141858235462,9,2002,27.61003767181749
27.146115084150463,9,2002,27.61003767181749
26.54502749000232,9,2002,27.61003767181749
27.384472391475324,9,2002,27.61003767181749
27.83942454286968,9,2002,27.61003767181749
26.80714706548214,9,2002,27.61003767181749
28.39182896326759,9,2002,27.61003767181749
27.06600731892827,9,2002,27.61003767181749
26.944202334630404,9,2002,27.61003767181749
29.42917626589424,9,2002,27.61003767181749
24.21073299886757,9,2002,27.61003767181749
29.206723094074256,9,2002,27.61003767181749
26.32422519272932,9,2002,27.61003767181749
28.26853584737538,9,2002,27.61003767181749
23.052598673679423,9,2002,27.61003767181749
26.511991817105507,9,2002,27.61003767181749
27.20501555065625,9,2002,27.61003767181749
27.59204846929201,9,2002,27.61003767181749
25.62280305316413,10,2002,26.660949406513826
27.94516806392571,10,2002,26.660949406513826
22.756876400831345,10,2002,26.660949406513826
31.78889261914433,10,2002,26.660949406513826
25.918512823804864,10,2002,26.660949406513826
28.387490129287023,10,2002,26.660949406513826
26.945058603800263,10,2002,26.660949406513826
27.69765137818967,10,2002,26.660949406513826
28.704413544699275,10,2002,26.660949406513826
25.08238301263809,10,2002,26.660949406513826
29.270840231624074,10,2002,26.660949406513826
24.89789606992888,10,2002,26.660949406513826
29.621136318234367,10,2002,26.660949406513826
25.72741762457421,10,2002,26.660949406513826
27.42409443304519,10,2002,26.660949406513826
26.87266172828038,10,2002,26.660949406513826
27.254515583703,10,2002,26.660949406513826
28.33729282421114,10,2002,26.660949406513826
25.13877311315268,10,2002,26.660949406513826
30.132121044462803,10,2002,26.660949406513826
25.48932473992008,10,2002,26.660949406513826
28.86995469232873,10,2002,26.660949406513826
27.47784240416677,10,2002,26.660949406513826
26.93299075879325,10,2002,26.660949406513826
28.700936593036136,10,2002,26.660949406513826
26.5507094321668,10,2002,26.660949406513826
29.02249253084689,10,2002,26.660949406513826
28.483542495644848,10,2002,26.660949406513826
26.13321321373562,10,2002,26.660949406513826
26.73608692868088,11,2002,25.82177347951622
27.00968793837191,11,2002,25.82177347951622
28.24552434273811,11,2002,25.82177347951622
25.02080084199944,11,2002,25.82177347951622
29.39533733633763,11,2002,25.82177347951622
26.598046648506617,11,2002,25.82177347951622
25.33069375076138,11,2002,25.82177347951622
24.94818374071827,11,2002,25.82177347951622
27.31356903585312,11,2002,25.82177347951622
30.228496386640664,11,2002,25.82177347951622
29.03445268117619,11,2002,25.82177347951622
29.03136750114819,11,2002,25.82177347951622
21.25412700665192,11,2002,25.82177347951622
26.70300378338853,11,2002,25.82177347951622
24.95433328353989,11,2002,25.82177347951622
26.55438075411565,11,2002,25.82177347951622
23.09238402751732,11,2002,25.82177347951622
25.00990120565419,11,2002,25.82177347951622
25.58740291772918,11,2002,25.82177347951622
21.95920467649392,11,2002,25.82177347951622
26.094451513798752,11,2002,25.82177347951622
22.82159308458876,11,2002,25.82177347951622
26.887939159913024,11,2002,25.82177347951622
26.8604945263876,11,2002,25.82177347951622
25.40801688290938,11,2002,25.82177347951622
20.82538330487895,11,2002,25.82177347951622
23.23485011788484,11,2002,25.82177347951622
25.500116128430864,11,2002,25.82177347951622
25.303499930278328,11,2002,25.82177347951622
27.55840397263063,11,2002,25.82177347951622
27.342758064028207,12,2002,25.438865581619016
26.10728902385181,12,2002,25.438865581619016
26.12353570964947,12,2002,25.438865581619016
26.14836754884986,12,2002,25.438865581619016
28.507464387856285,12,2002,25.438865581619016
24.48561339668568,12,2002,25.438865581619016
19.36962151394427,12,2002,25.438865581619016
23.507533485852885,12,2002,25.438865581619016
22.26072926759016,12,2002,25.438865581619016
25.38651581670825,12,2002,25.438865581619016
24.01208968954906,12,2002,25.438865581619016
22.116116953573112,12,2002,25.438865581619016
22.86071667036512,12,2002,25.438865581619016
25.647470285375807,12,2002,25.438865581619016
17.863235294117686,12,2002,25.438865581619016
26.75415511663717,12,2002,25.438865581619016
27.041197923815137,12,2002,25.438865581619016
24.7767380886842,12,2002,25.438865581619016
24.45262165363529,12,2002,25.438865581619016
26.45215441247028,12,2002,25.438865581619016
26.4568254352049,12,2002,25.438865581619016
23.809807105828693,12,2002,25.438865581619016
22.21809057544495,12,2002,25.438865581619016
23.51303442608312,12,2002,25.438865581619016
25.184537096463306,12,2002,25.438865581619016
23.286366471687028,12,2002,25.438865581619016
27.52050343880806,12,2002,25.438865581619016
24.33461002689922,12,2002,25.438865581619016
25.606949117088604,1,2003,25.49267479259358
24.02666016839799,1,2003,25.49267479259358
21.25762028253036,1,2003,25.49267479259358
21.36043080137553,1,2003,25.49267479259358
21.76730360618997,1,2003,25.49267479259358
22.262000874987223,1,2003,25.49267479259358
19.51951460860479,1,2003,25.49267479259358
20.944517278780896,1,2003,25.49267479259358
24.281619847047114,1,2003,25.49267479259358
26.24877971459233,1,2003,25.49267479259358
24.71648675054265,1,2003,25.49267479259358
25.76120400532122,1,2003,25.49267479259358
